Geschäftsjahr;Haushaltskennzeichen;Teilabschnitt;POST;Finanzwirtschaftliches Kennzeichen;Konsument/Unternehmer;Quers;VRV-Querschnitt;Geschäftsgruppe lt. ANWR;Anweisungsrecht;Deckung;Antrag;Nachtrag;HH-Soll-Änderung;Rechnungs-Soll;Rechnungs-Ist;Kassenrest;Beschreibung;Beschreibung 2;Beschreibung 3;Bemerkungs-Kz;Anfangsbestand;Einnahmen-Ist;Ausgaben-Ist;Kassenbestand;Währung;GG-Budget;Zuständiger Referent;Sachbereich;Rechtliche Stellung;Finanzstelle;Nachweis
2012;1;4391;728002;8;2;4;24;3;ASJF;885;250.000,00;0;0;319.723,48;319.723,48;0;Sonstige Leistungen,Krisen- und Notschlafstelle;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;4391;728005;8;2;4;24;3;ASJF;885;110.000,00;0;0;124.198,01;124.240,01;0;Sonstige Leistungen,Pflegekinder;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;4391;728006;8;2;4;24;3;ASJF;885;110.000,00;0;0;177.092,63;177.092,63;0;Sonstige Leistungen,auswärt.Pflegefamilien;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;4391;728007;8;2;4;24;3;ASJF;885;1.210.000,00;0;0;1.476.545,68;1.480.761,93;528,3;Sonstige Leistungen,Pflegefamilien;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;4391;728008;8;2;4;24;3;ASJF;885;435.000,00;0;0;461.747,86;461.747,86;0;Sonstige Leistungen,angest.Pflegeeltern;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;4391;728009;8;2;4;24;3;ASJF;885;0;0;0;16.212,89;16.212,89;0;Sonstige Leistungen, Betreuungsbeiträge;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;4391;728300;8;2;4;24;3;ASJF;885;1.986.900,00;0;0;1.768.117,27;1.767.968,57;148,7;Sonstige Leistungen,öffentliche Heime und;Einrichtungen;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;4391;728310;8;2;4;24;3;ASJF;885;6.171.000,00;0;0;6.869.033,64;6.869.947,48;0;Sonstige Leistungen,private Heime u.Einrichtungen;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;4391;728311;8;2;4;24;3;ASJF;885;205.000,00;0;0;111.416,83;111.416,83;0;Sonstige Leistungen,Krisenpflegeplatz;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;4391;728320;8;2;4;24;3;ASJF;885;1.405.000,00;0;0;1.401.290,08;1.401.290,08;0;Sonstige Leistungen, städtische Einrichtungen;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;P;MAG;
2012;1;4391;768100;4;2;4;27;3;ASJF;885;24.000,00;0;0;10.521,00;29.106,00;0;Lfd. Transferzahlungen an private Haushalte;;;0;0;0;0;0;EUR;G;VBGM3;SOZ;S;MAG;
2012;1;4890;;5;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 2;;;;0;0;0;0;EUR;;;;;;
2012;1;4890;340000;8;0;;64;2;STK-5;002;1.800,00;0;0;1.782,07;1.782,07;70,86;Anteilige Tilgungen f.Darlehen u.Anleihen;;;0;0;0;0;0;EUR;F;-;SOZ;P;MAG;
2012;1;4890;346000;8;0;;65;2;STK-5;002;135.800,00;0;0;96.757,83;96.757,83;0;Anteilige Tilgungen f.Darlehen u.Anleihen;;;0;0;0;0;0;EUR;F;-;SOZ;P;MAG;
2012;1;4890;650000;8;0;;25;2;STK-5;002;87.400,00;0;0;73.584,77;73.584,77;0;Anteilige Zinsen f.Darlehen u.Anleihen;;;0;0;0;0;0;EUR;59;-;SOZ;P;MAG;
2012;1;4890;650100;8;0;;25;2;STK-5;002;200;0;0;194,63;194,63;0;Darlehenszinsen Bund;;;0;0;0;0;0;EUR;59;-;SOZ;P;MAG;
2012;1;4890;653000;8;0;;25;2;STK-5;002;3.700,00;0;0;3.683,13;3.683,13;0;Zinsen für Finanzschulden - Ausland;;;0;0;0;0;0;EUR;59;-;SOZ;P;MAG;
2012;1;4890;728002;8;0;3;24;2;STK;292;10.000,00;0;0;1.685,40;1.685,40;0;Sonstige Leistungen,Wohnungswesen;;;0;0;0;0;0;EUR;G;VBGM2;SOZ;P;MAG;
2012;1;5000;043001;2;0;2;41;3;GSA;867;1.000,00;0;0;14.367,15;14.367,15;0;Betriebsausstattung;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;400000;1;0;2;23;3;GSA;867;2.200,00;0;0;1.604,70;1.604,70;0;Geringw.Wirtschaftsgüter-Anlagevermögen;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;400050;1;0;2;23;3;GSA;867;400;0;0;0;0;0;Büro- und Betriebseinrichtung;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;400070;1;0;2;23;3;GSA;867;600;0;0;0;0;0;Dienstkleidung;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;401000;1;0;2;23;3;GSA;867;6.100,00;0;0;5.262,17;5.262,17;0;Verbrauchsgüter,Büromaterial;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;401300;1;0;2;23;3;GSA;867;3.500,00;0;0;2.936,36;2.743,22;193,14;Verbrauchsgüter;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;403000;1;0;2;23;3;GSA;867;6.000,00;0;0;7.658,75;7.658,75;0;Handelswaren;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;457000;1;0;2;23;3;GSA;867;3.200,00;0;0;2.279,36;2.119,55;285,03;Druckwerke;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;500010;0;0;2;20;3;GSA;867;520.100,00;0;0;503.600,49;503.600,49;0;Bezüge der Beamten,allgemeine Verwaltung;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;P
2012;1;5000;510000;0;0;2;20;3;GSA;867;327.500,00;0;0;305.797,81;305.797,81;0;Bezüge der Vertragsangestellten;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;P
2012;1;5000;521099;0;0;2;20;3;GSA;867;53.800,00;0;0;52.766,32;52.766,32;0;Bezüge Arbeiter ganzjährig beschäftigt;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;P
2012;1;5000;560000;0;0;2;20;3;GSA;867;3.500,00;0;0;2.007,55;2.007,55;0;Reisegebühren;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;P
2012;1;5000;580000;0;0;2;20;3;GSA;867;38.900,00;0;0;35.895,12;35.895,12;0;DGB,FLAF;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;P
2012;1;5000;581000;0;0;2;20;3;GSA;867;112.700,00;0;0;100.496,44;100.496,44;0;DGB,MKF,SV;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;P
2012;1;5000;581010;0;0;2;20;3;GSA;867;0;0;0;3.347,98;3.347,98;0;DGB,WFB;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;P
2012;1;5000;590100;0;0;;20;1;PPO;043;0;0;0;896;896;0;Freiw.Sozialleistungen,Betriebsausflugzuschuss;;;0;0;0;0;0;EUR;57;-;GES;P;MAG;P
2012;1;5000;618000;1;0;;24;6;GM-1;054;500;0;0;601,15;601,15;0;Instandhaltung Büro- u.Betriebseinrichtung;;;0;0;0;0;0;EUR;65;-;GES;P;MAG;
2012;1;5000;618001;1;0;2;24;3;GSA;867;200;0;0;0;0;0;Instandhaltung Büromaschinen;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;618100;1;0;2;24;3;GSA;867;1.100,00;0;0;1.141,21;1.141,21;0;Instandhaltung Geräte;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;618200;1;0;2;24;3;GSA;867;900;0;0;678,12;629,23;48,89;Instandhaltung u.Reinigung Dienstkleidung;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;620000;1;0;2;24;3;GSA;867;400;0;0;94,16;94,16;0;Transporte;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;630000;1;0;2;24;3;GSA;867;27.500,00;0;0;26.925,96;26.925,96;0;Porto;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;631000;1;0;2;24;3;GSA;867;23.200,00;0;0;22.439,86;22.439,86;0;Telefon, IKT;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;631002;1;0;2;24;3;GSA;867;300;0;0;0;0;0;Sprechfunkanlagen Gebühren;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;631100;1;0;2;24;3;GSA;867;200;0;0;363,85;367,11;19,54;Telefon,Telegraf,Telex;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;670000;1;0;2;24;3;GSA;867;100;0;0;51,5;51,5;0;Allgemeine Versicherungen;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;700001;1;0;2;24;3;GSA;867;300;0;0;124,5;124,5;0;Mietzinse;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;700010;1;0;;24;6;GM-4;452;36.000,00;0;0;36.476,15;36.476,15;0;Mietzinse,WH;;;0;0;0;0;0;EUR;52;-;GES;P;MAG;
2012;1;5000;700050;1;0;;24;2;STK-2;801;259.200,00;0;0;243.943,14;243.943,14;0;Anteilige Gebäudebenützungskosten;;;0;0;0;0;0;EUR;55;-;GES;P;MAG;
2012;1;5000;700500;1;0;2;24;3;GSA;867;129.700,00;0;0;128.547,98;128.547,98;0;Miete für eDV-Geräte;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;710900;1;0;2;24;3;GSA;867;100;0;0;0;0;0;Sonstige Steuern und Abgaben;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;728005;1;0;2;24;3;GSA;867;3.500,00;0;0;3.396,00;3.396,00;0;Sonstige Leistungen,Supervision;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;728012;1;0;2;24;3;GSA;867;7.300,00;0;0;345;345;0;Sonstige Leistungen,Ausbildungskosten;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;728099;1;0;2;24;3;GSA;867;2.700,00;0;0;3.838,30;5.138,56;0;Sonstige Leistungen,Honorare;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;728199;1;0;;24;3;GSA;;0;0;30.000,00;0;0;0;Sonstige Leistungen,eDV-Projekte;;;0;0;0;0;0;EUR;69;-;GES;P;MAG;
2012;1;5000;728200;1;0;2;24;3;GSA;867;35.800,00;0;0;4.160,25;4.160,25;0;Sonstige Leistungen,eDV;;;1;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;728500;1;0;2;24;3;GSA;867;11.600,00;0;0;18.502,03;18.502,03;0;Sonstige Leistungen;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;729000;9;0;2;24;3;GSA;;500;0;0;119,55;119,55;0;Verfügungsmittel;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5000;754000;5;0;2;26;3;GSA;867;2.300,00;0;0;2.300,00;2.300,00;0;Lfd.Transferzahlungen an sonst.öff.Rechtsträger;;;0;0;0;0;0;EUR;G;VBGM1;GES;S;MAG;S
2012;1;5000;757000;5;0;2;27;3;GSA;867;154.500,00;0;0;150.350,00;149.850,00;5.344,20;Lfd.Transferzahlungen an priv.Institutionen;;;0;0;0;0;0;EUR;G;VBGM1;GES;S;MAG;
2012;1;5010;;8;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 2;;;;0;0;0;0;EUR;;;;;;
2012;1;5010;042000;3;0;8;41;5;UTC;878;1.000,00;0;0;564,66;564,66;0;Büro- und Betriebseinrichtung;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;043300;3;0;8;41;5;UTC;878;0;0;0;2.389,04;9.910,88;0;Messgeräte und Übertragungseinrichtungen;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;346000;9;0;;65;2;STK-5;002;8.500,00;0;0;0;0;0;Antailige Tilgungen f. Darlehen u. Anleihen;;;0;0;0;0;0;EUR;F;-;UMW;P;MAG;
2012;1;5010;400000;9;0;8;23;5;UTC;878;3.300,00;0;0;1.756,02;1.991,76;538,56;Geringw.Wirtschaftsgüter-Anlagevermögen;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;400002;9;1;8;23;5;UTC;878;2.000,00;0;0;0;0;0;Geringw.Wirtschaftsgüter, Unternehmensbereich;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;400050;9;0;8;23;5;UTC;878;1.000,00;0;0;0;0;0;Büro- und Betriebseinrichtung;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;400070;9;0;8;23;5;UTC;878;2.000,00;0;0;784,73;784,73;0;Dienstkleidung;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;401000;9;0;8;23;5;UTC;878;8.000,00;0;0;7.093,42;7.246,42;0;Verbrauchsgüter, Sachverständigendienst und;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;401002;9;1;8;23;5;UTC;878;3.000,00;0;0;1.607,92;1.607,92;0;Verbrauchsgüter, Unternehmensbereich;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;401003;9;0;8;23;5;UTC;878;1.200,00;0;0;1.035,10;1.035,10;0;Verbrauchsgüter, Kfz-Betrieb;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;403001;9;0;8;23;5;UTC;878;2.000,00;0;0;1.000,00;1.000,00;0;Handelswaren;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;457000;9;0;8;23;5;UTC;878;18.000,00;0;0;16.303,25;16.015,74;961,36;Druckwerke;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;500010;0;0;8;20;5;UTC;878;1.145.000,00;0;0;1.200.751,69;1.200.751,69;0;Bezüge der Beamten,allgemeine Verwaltung;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;P
2012;1;5010;510000;0;0;8;20;5;UTC;878;838.700,00;0;0;786.714,07;786.714,07;0;Bezüge der Vertragsangestellten;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;P
2012;1;5010;521099;0;0;8;20;5;UTC;878;50.700,00;0;0;55.794,90;55.794,90;0;Bezüge der ganzjährig beschäftigten Arbeiter;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;P
2012;1;5010;560000;0;0;8;20;5;UTC;878;23.900,00;0;0;22.168,50;22.168,50;0;Reisegebühren;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;P
2012;1;5010;580000;0;0;8;20;5;UTC;878;87.500,00;0;0;86.051,52;86.051,52;0;DGB, FLAF;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;P
2012;1;5010;581000;0;0;8;20;5;UTC;878;237.700,00;0;0;225.204,23;225.204,23;0;DGB, MKF, SV;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;P
2012;1;5010;581010;0;0;8;20;5;UTC;878;0;0;0;7.886,20;7.886,20;0;DGB, WFB;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;P
2012;1;5010;590100;0;0;;20;1;PPO;043;0;0;0;952;952;0;Freiw.Sozialleistungen,Betriebsausflugzuschuss;;;0;0;0;0;0;EUR;57;-;UMW;P;MAG;P
2012;1;5010;617000;9;0;8;24;5;UTC;878;2.000,00;0;0;1.434,20;1.434,20;0;Instandhaltung von Fahrzeugen;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;618002;9;0;;24;6;GM-1;054;600;0;0;328,36;328,36;0;Instandhaltung Büro- u. Betriebseinrichtung;;;0;0;0;0;0;EUR;65;-;UMW;P;MAG;
2012;1;5010;618100;9;0;8;24;5;UTC;878;4.500,00;0;0;10.724,36;3.979,44;6.978,60;Instandhaltung Betriebsausstattung;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;618102;9;1;8;24;5;UTC;878;3.000,00;0;0;15.790,93;2.258,74;13.532,19;Instandhaltung Betriebsausstattung;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;620000;9;0;8;24;5;UTC;878;1.000,00;0;0;1.218,92;1.218,92;0;Transporte;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;630000;9;0;8;24;5;UTC;878;9.000,00;0;0;7.757,73;7.757,73;0;Porto;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;631100;9;0;8;24;5;UTC;878;22.000,00;0;0;20.507,24;20.524,28;70,9;Telekommunikationsdienste;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;650000;9;0;;25;2;STK-5;002;50.900,00;0;0;37.762,86;37.762,86;0;Anteilige Zinsen für Darlehen u. Anleihen;;;0;0;0;0;0;EUR;59;-;UMW;P;MAG;
2012;1;5010;670200;9;0;8;24;5;UTC;878;1.800,00;0;0;1.883,78;1.883,78;0;Kraftfahrzeugversicherungen;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;700001;9;0;8;24;5;UTC;878;1.700,00;0;0;1.296,00;1.296,00;0;Miete;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;700002;9;1;8;24;5;UTC;878;300;0;0;284,49;284,49;0;Miete, Unternehmensbereich;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;700050;9;0;;24;2;STK-2;801;191.800,00;0;0;195.208,66;195.208,66;0;Anteilige Gebäudebenützungskosten;;;0;0;0;0;0;EUR;55;-;UMW;P;MAG;
2012;1;5010;700500;9;0;8;24;5;UTC;878;108.000,00;0;0;105.507,29;105.507,29;0;Miete für eDV-Geräte;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;728003;9;0;8;24;5;UTC;878;13.000,00;0;0;10.198,83;10.198,83;0;Sonstige Leistungen;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;728012;9;0;8;24;5;UTC;878;12.000,00;0;0;9.168,91;9.657,41;0;"Sonstige Leistungen; Ausbildungskosten";;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;728099;9;0;8;24;5;UTC;878;8.700,00;0;0;10.865,30;10.649,19;905,71;Sonstige Leistungen, Honorare;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;728200;9;0;8;24;5;UTC;878;10.000,00;0;0;11.708,94;11.708,94;0;Sonstige Leistungen, eDV;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;728300;9;0;8;24;5;UTC;878;50.000,00;0;0;11.347,62;9.967,62;1.380,00;Sonstige Leistungen;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;729000;9;0;8;24;5;UTC;;500;0;0;448,53;448,53;0;Verfügungsmittel;;;0;0;0;0;0;EUR;G;STR4;UMW;P;MAG;
2012;1;5010;757000;5;0;8;27;5;UTC;878;47.000,00;0;0;47.687,60;47.687,60;0;Lfd.Transferzahlungen an private Institutionen;;;0;0;0;0;0;EUR;G;STR4;UMW;S;MAG;
2012;1;5010;757002;5;0;8;27;5;UTC;878;50.000,00;0;0;41.794,29;41.794,29;0;Lfd.Transferzahlungen an private Institutionen;;;0;0;0;0;0;EUR;G;STR4;UMW;S;MAG;
2012;1;5100;;1;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 2;;;;0;0;0;0;EUR;;;;;;
2012;1;5100;728000;9;2;4;24;3;ASJF;885;2.366.000,00;0;0;2.014.112,81;2.014.112,81;0;Sonstige Leistungen,Hauskrankenpflege;;;0;0;0;0;0;EUR;G;VBGM3;GES;P;MAG;
2012;1;5110;401000;9;2;;23;6;GM-1;054;500;0;0;0;0;0;Verbrauchsgüter;;;0;0;0;0;0;EUR;65;-;GES;P;MAG;
2012;1;5110;614000;9;2;;24;6;GM-1;054;1.000,00;0;0;0;0;-2.499,64;Instandhaltung Gebäude;;;0;0;0;0;0;EUR;65;-;GES;P;MAG;
2012;1;5110;616100;9;2;;24;6;GM-1;054;5.000,00;0;0;3.292,87;2.980,46;312,41;Instandhaltung Maschinen u.maschinelle Anlagen;;;0;0;0;0;0;EUR;65;-;GES;P;MAG;
2012;1;5110;618000;9;2;;24;6;GM-1;054;500;0;0;0;0;0;Instandhaltung Büro- u.Betriebseinrichtung;;;0;0;0;0;0;EUR;65;-;GES;P;MAG;
2012;1;5110;650000;8;2;;25;2;STK-5;002;6.600,00;0;0;5.655,41;5.655,41;0;Anteilige Zinsen f.Darlehen u.Anleihen;;;0;0;0;0;0;EUR;59;-;GES;P;MAG;
2012;1;5110;700100;9;2;;24;6;GM-4;452;83.000,00;0;0;85.986,27;85.986,27;0;Mietzinse;;;0;0;0;0;0;EUR;52;-;GES;P;MAG;
2012;1;5110;728000;9;2;;24;6;GM-1;054;300;0;0;103,2;103,2;0;Sonstige Leistungen;;;0;0;0;0;0;EUR;65;-;GES;P;MAG;
2012;1;5110;728100;9;2;;24;6;GM-4;350;500;0;0;394,55;394,55;0;Sonstige Leistungen;;;0;0;0;0;0;EUR;63;-;GES;P;MAG;
2012;1;5110;759000;5;2;4;27;3;KJS-1;825;922.800,00;0;0;894.193,25;894.193,25;0;Lfd.Transferzahlungen an netto-veranschlagte;Unternehmen;;0;0;0;0;0;EUR;G;VBGM3;GES;P;MAG;
2012;1;5120;;1;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 2;;;;0;0;0;0;EUR;;;;;;
2012;1;5120;;5;;;;;;;0;0;0;0;0;0;Leersatz zu HH = 2;;;;0;0;0;0;EUR;;;;;;
2012;1;5120;043000;2;2;2;41;3;GSA;867;500;0;0;0;0;0;Betriebsausstattung;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5120;043001;2;2;2;41;3;GSA;867;1.500,00;0;0;7.120,78;7.120,78;0;Betriebsausstattung;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5120;400050;8;2;2;23;3;GSA;867;400;0;0;0;0;0;Büro- und Betriebseinrichtung;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5120;400100;8;2;2;23;3;GSA;867;2.300,00;0;0;2.068,23;2.068,23;0;Geringw.Wirtschaftsgüter-Anlagevermögen;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5120;401001;8;2;2;23;3;GSA;867;4.900,00;0;0;6.021,77;6.021,77;0;Verbrauchsgüter;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5120;401010;8;2;;23;6;GM-4;353;100;0;0;21,49;21,49;0;Verbrauchsgüter,Reinigungsmittel;;;0;0;0;0;0;EUR;63;-;GES;P;MAG;
2012;1;5120;457000;8;2;2;23;3;GSA;867;1.000,00;0;0;809,36;809,36;0;Druckwerke;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5120;510000;0;2;2;20;3;GSA;867;341.000,00;0;0;347.014,56;347.014,56;0;Bezüge der Vertragsangestellten;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;P
2012;1;5120;520000;0;2;2;20;3;GSA;867;366.600,00;0;0;323.883,71;323.883,71;0;Bezüge Angestellte ganzjährig beschäftigt,Ärzte;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;P
2012;1;5120;520100;0;2;2;20;3;GSA;867;113.800,00;0;0;133.109,96;133.109,96;0;Bezüge Angestellte ganzjährig beschäftigt,;Schwestern;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;P
2012;1;5120;521099;0;2;2;20;3;GSA;867;0;0;0;3.298,75;3.298,75;0;Bezüge Arbeiter ganzjährig beschäftigt;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;P
2012;1;5120;560000;0;2;2;20;3;GSA;867;13.500,00;0;0;12.837,75;12.837,75;0;Reisegebühren;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;P
2012;1;5120;580000;0;2;2;20;3;GSA;867;32.200,00;0;0;32.091,13;32.091,13;0;DGB,FLAF;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;P
2012;1;5120;581000;0;2;2;20;3;GSA;867;165.100,00;0;0;157.716,02;157.716,02;0;DGB,MKF,SV;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;P
2012;1;5120;581010;0;2;2;20;3;GSA;867;0;0;0;3.607,07;3.607,07;0;DGB,WFB;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;P
2012;1;5120;600000;8;2;2;24;3;GSA;867;3.000,00;0;0;2.891,47;2.891,47;0;Strom;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5120;602000;8;2;2;24;3;GSA;867;500;0;0;464,99;464,99;0;Wasser;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5120;603000;8;2;2;24;3;GSA;867;8.800,00;0;0;7.494,02;7.494,02;0;Wärme;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5120;614000;8;2;;24;6;GM-1;054;4.500,00;0;0;497,12;497,12;0;Instandhaltung Gebäude;;;0;0;0;0;0;EUR;65;-;GES;P;MAG;
2012;1;5120;614001;8;2;2;24;3;GSA;867;2.000,00;0;0;482,25;482,25;0;Instandhaltung Gebäude;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5120;618000;8;2;;24;6;GM-1;054;500;0;0;206,7;206,7;0;Instandhaltung Büro- u.Betriebseinrichtung;;;0;0;0;0;0;EUR;65;-;GES;P;MAG;
2012;1;5120;618100;8;2;2;24;3;GSA;867;100;0;0;0;0;0;Instandhaltung u.Reinigung Dienstkleidung;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5120;631100;8;2;2;24;3;GSA;867;2.800,00;0;0;3.480,47;3.480,47;0;Telefon,Telegraf,Telex;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5120;670100;8;2;;24;3;GSA;252;400;0;0;879,01;879,01;0;Gebäudeversicherungen;;;0;0;0;0;0;EUR;72;-;GES;P;MAG;
2012;1;5120;700050;8;2;;24;2;STK-2;801;31.800,00;0;0;30.188,35;30.188,35;0;Anteilige Gebäudebenützungskosten;;;0;0;0;0;0;EUR;55;-;GES;P;MAG;
2012;1;5120;700100;8;2;;24;6;GM-4;452;58.300,00;0;0;61.371,39;61.371,39;0;Mietzinse;;;0;0;0;0;0;EUR;52;-;GES;P;MAG;
2012;1;5120;710300;8;2;2;24;3;GSA;867;4.800,00;0;0;3.495,50;3.495,50;0;Grundsteuer und Hausabgaben;;;0;0;0;0;0;EUR;G;VBGM1;GES;P;MAG;
2012;1;5120;728000;8;2;;24;6;GM-1;054;400;0;0;0;0;0;Sonstige Leistungen;;;0;0;0;0;0;EUR;65;-;GES;P;MAG;
